Time[s], SCIO
0.883575125, 0
0.8848685625, 1
0.8851345625, 0
0.8864190625, 1
0.886685125, 0
0.8869645625, 1
0.8872305625, 0
0.8885150625, 1
0.888781125, 0
0.8890605, 1
0.8893265, 0
0.890611, 1
0.8908770625, 0
0.8911564375, 1
0.8914225, 0
0.892707, 1
0.8929730625, 0
0.8932524375, 1
0.8935185, 0
0.893789, 1
0.894055, 0
0.8953484375, 1
0.8956145, 0
0.895885, 1
0.8961510625, 0
0.8974563125, 1
0.897722375, 0
0.899006875, 1
0.8992729375, 0
0.8995523125, 1
0.899818375, 0
0.900088875, 1
0.9003549375, 0
0.9016483125, 1
0.901914375, 0
0.902184875, 1
0.9024509375, 0
0.903744375, 1
0.9040104375, 0
0.9042809375, 1
0.904547, 0
0.905840375, 1
0.9061064375, 0
0.9063769375, 1
0.906643, 0
0.9079364375, 1
0.9082024375, 0
0.9084729375, 1
0.908739, 0
0.9100324375, 1
0.9102985, 0
0.910569, 1
0.910835, 0
0.9121284375, 1
0.9123945, 0
0.912665, 1
0.9129310625, 0
0.9142175, 1
0.914480625, 0
0.924702625, 1
0.9249666875, 0
0.9276338125, 1
0.927899875, 0
0.928170375, 1
0.9284364375, 0
0.929729875, 1
0.9299959375, 0
0.930266375, 1
0.9305324375, 0
0.931825875, 1
0.9320919375, 0
0.9333765, 1
0.9336425625, 0
0.9339219375, 1
0.934188, 0
0.9344585, 1
0.9347245625, 0
0.936018, 1
0.9362840625, 0
0.9375685625, 1
0.937834625, 0
0.938114, 1
0.9383800625, 0
0.9386505625, 1
0.938916625, 0
0.9402100625, 1
0.940476125, 0
0.9417605625, 1
0.942026625, 0
0.9423060625, 1
0.9425720625, 0
0.9438565625, 1
0.944122625, 0
0.9444139375, 1
0.94468, 0
0.9449504375, 1
0.9452165, 0
0.9465099375, 1
0.9467759375, 0
0.9470464375, 1
0.9473125, 0
0.9486059375, 1
0.948872, 0
0.9491425, 1
0.9494085625, 0
0.950702, 1
0.9509680625, 0
0.9522525625, 1
0.952518625, 0
0.952798, 1
0.9530640625, 0
0.954348625, 1
0.9546146875, 0
0.9548940625, 1
0.955160125, 0
0.956444625, 1
0.9567106875, 0
0.956990125, 1
0.9572561875, 0
0.9585406875, 1
0.95880675, 0
0.959086125, 1
0.9593521875, 0
0.9596226875, 1
0.95988875, 0
0.9611940625, 1
0.961460125, 0
0.961730625, 1
0.9619966875, 0
0.963290125, 1
0.9635561875, 0
0.9638266875, 1
0.96409275, 0
0.9653861875, 1
0.96565225, 0
0.96693675, 1
0.9672028125, 0
0.9674821875, 1
0.96774825, 0
0.9690328125, 1
0.969298875, 0
0.9695783125, 1
0.969844375, 0
0.971128875, 1
0.9713949375, 0
0.971674375, 1
0.9719404375, 0
0.9732249375, 1
0.973491, 0
0.973770375, 1
0.9740364375, 0
0.9743069375, 1
0.974573, 0
0.975866375, 1
0.9761324375, 0
0.9764029375, 1
0.976669, 0
0.9779743125, 1
0.978240375, 0
0.979524875, 1
0.9797909375, 0
0.980070375, 1
0.9803364375, 0
0.980606875, 1
0.9808729375, 0
0.982166375, 1
0.9824324375, 0
0.9827029375, 1
0.982969, 0
0.9842624375, 1
0.9845285, 0
0.984799, 1
0.985065, 0
0.9863584375, 1
0.9866245, 0
0.986895, 1
0.9871610625, 0
0.9884545, 1
0.9887205, 0
0.988991, 1
0.9892570625, 0
0.9905505, 1
0.9908165625, 0
0.9910870625, 1
0.991353125, 0
0.9926465, 1
0.9929125625, 0
0.9931830625, 1
0.993449125, 0
0.994735625, 1
0.9949986875, 0
1.005220625, 1
1.00548475, 0
1.0081518125, 1
1.008417875, 0
1.0086883125, 1
1.008954375, 0
1.0102478125, 1
1.010513875, 0
1.010784375, 1
1.0110504375, 0
1.012343875, 1
1.0126099375, 0
1.0138944375, 1
1.0141605, 0
1.0144399375, 1
1.014706, 0
1.0149764375, 1
1.0152425, 0
1.0165359375, 1
1.016802, 0
1.0180865, 1
1.0183525, 0
1.0186319375, 1
1.018898, 0
1.0191685, 1
1.0194345, 0
1.0207279375, 1
1.020994, 0
1.0222785625, 1
1.022544625, 0
1.022824, 1
1.0230900625, 0
1.0243745625, 1
1.024640625, 0
1.024931875, 1
1.0251979375, 0
1.0254684375, 1
1.0257345, 0
1.027027875, 1
1.027294, 0
1.0275644375, 1
1.0278305625, 0
1.029124, 1
1.0293900625, 0
1.0296605625, 1
1.029926625, 0
1.0312200625, 1
1.0314861875, 0
1.0327706875, 1
1.03303675, 0
1.0333161875, 1
1.03358225, 0
1.03486675, 1
1.0351328125, 0
1.03541225, 1
1.0356783125, 0
1.036962875, 1
1.0372289375, 0
1.0375083125, 1
1.037774375, 0
1.0390589375, 1
1.039325, 0
1.0396044375, 1
1.0398705, 0
1.040141, 1
1.0404070625, 0
1.041712375, 1
1.0419784375, 0
1.0422489375, 1
1.042515, 0
1.0438084375, 1
1.0440745, 0
1.044345, 1
1.0446110625, 0
1.0459045, 1
1.0461705625, 0
1.047455125, 1
1.0477211875, 0
1.0480005625, 1
1.0482666875, 0
1.0495511875, 1
1.04981725, 0
1.0500966875, 1
1.05036275, 0
1.05164725, 1
1.0519133125, 0
1.05219275, 1
1.0524588125, 0
1.0537433125, 1
1.0540094375, 0
1.0542888125, 1
1.054554875, 0
1.054825375, 1
1.0550914375, 0
1.056384875, 1
1.056651, 0
1.0569214375, 1
1.0571875, 0
1.058492875, 1
1.0587589375, 0
1.0600431875, 1
1.0603091875, 0
1.0605885625, 1
1.060854625, 0
1.061125125, 1
1.061391125, 0
1.0626845625, 1
1.0629505625, 0
1.0632210625, 1
1.0634870625, 0
1.0647805, 1
1.0650465625, 0
1.0653170625, 1
1.0655830625, 0
1.0668765, 1
1.0671425625, 0
1.067413, 1
1.0676790625, 0
1.0689725, 1
1.0692385, 0
1.069509, 1
1.069775, 0
1.0710685, 1
1.0713345, 0
1.071605, 1
1.071871, 0
1.0731644375, 1
1.0734304375, 0
1.0737009375, 1
1.0739669375, 0
1.0752534375, 1
1.0755165, 0
1.085738625, 1
1.0860026875, 0
1.08866975, 1
1.0889358125, 0
1.0892063125, 1
1.0894723125, 0
1.09076575, 1
1.09103175, 0
1.09130225, 1
1.09156825, 0
1.0928616875, 1
1.0931276875, 0
1.09441225, 1
1.09467825, 0
1.094957625, 1
1.095223625, 0
1.095494125, 1
1.095760125, 0
1.097053625, 1
1.097319625, 0
1.0986041875, 1
1.0988701875, 0
1.099149625, 1
1.099415625, 0
1.099686125, 1
1.099952125, 0
1.1012455625, 1
1.101511625, 0
1.102796125, 1
1.103062125, 0
1.1033415625, 1
1.1036075625, 0
1.104892125, 1
1.105158125, 0
1.1054494375, 1
1.1057154375, 0
1.1059859375, 1
1.106252, 0
1.1075454375, 1
1.1078114375, 0
1.1080819375, 1
1.108348, 0
1.1096414375, 1
1.1099074375, 0
1.1101779375, 1
1.110444, 0
1.1117374375, 1
1.1120034375, 0
1.113288, 1
1.113554, 0
1.1138334375, 1
1.1140994375, 0
1.1153839375, 1
1.11565, 0
1.115929375, 1
1.1161954375, 0
1.11748, 1
1.117746, 0
1.118025375, 1
1.1182914375, 0
1.119576, 1
1.119842, 0
1.1201214375, 1
1.1203874375, 0
1.1206579375, 1
1.1209239375, 0
1.1222293125, 1
1.1224953125, 0
1.1227658125, 1
1.123031875, 0
1.1243253125, 1
1.1245913125, 0
1.1248618125, 1
1.125127875, 0
1.1264213125, 1
1.1266873125, 0
1.127971875, 1
1.128237875, 0
1.1285173125, 1
1.1287833125, 0
1.130067875, 1
1.130333875, 0
1.1306133125, 1
1.1308793125, 0
1.132163875, 1
1.132429875, 0
1.1327093125, 1
1.1329753125, 0
1.134259875, 1
1.134525875, 0
1.1348053125, 1
1.1350713125, 0
1.1353418125, 1
1.1356078125, 0
1.1369013125, 1
1.1371673125, 0
1.1374378125, 1
1.137703875, 0
1.1390091875, 1
1.1392751875, 0
1.14055975, 1
1.1408258125, 0
1.1411051875, 1
1.1413711875, 0
1.1416416875, 1
1.14190775, 0
1.1432011875, 1
1.14346725, 0
1.1437376875, 1
1.14400375, 0
1.1452971875, 1
1.14556325, 0
1.1458336875, 1
1.14609975, 0
1.1473931875, 1
1.1476591875, 0
1.1479296875, 1
1.1481956875, 0
1.149489125, 1
1.1497551875, 0
1.1500256875, 1
1.1502916875, 0
1.151585125, 1
1.1518511875, 0
1.152121625, 1
1.1523876875, 0
1.153681125, 1
1.1539471875, 0
1.154217625, 1
1.1544836875, 0
1.1557701875, 1
1.15603325, 0
