Time[s], SCIO
0.6155975625, 1
0.6158635625, 0
0.6171569375, 1
0.617423, 0
0.6176934375, 1
0.6179594375, 0
0.619252875, 1
0.619518875, 0
0.619789375, 1
0.620055375, 0
0.62134875, 1
0.62161475, 0
0.62188525, 1
0.62215125, 0
0.6234446875, 1
0.6237106875, 0
0.6239811875, 1
0.6242471875, 0
0.625533625, 1
0.6257966875, 0
0.63601825, 1
0.6362823125, 0
0.63894925, 1
0.63921525, 0
0.63948575, 1
0.63975175, 0
0.641045125, 1
0.6413110625, 0
0.6415815625, 1
0.6418475625, 0
0.6431409375, 1
0.643406875, 0
0.644691375, 1
0.644957375, 0
0.64523675, 1
0.64550275, 0
0.64577325, 1
0.64603925, 0
0.647332625, 1
0.647598625, 0
0.648883125, 1
0.649149125, 0
0.6494285625, 1
0.6496945625, 0
0.6499650625, 1
0.6502310625, 0
0.6515245, 1
0.6517905, 0
0.653075, 1
0.653341, 0
0.6536204375, 1
0.6538864375, 0
0.6551709375, 1
0.6554369375, 0
0.65572825, 1
0.65599425, 0
0.65626475, 1
0.65653075, 0
0.6578241875, 1
0.6580901875, 0
0.6583606875, 1
0.6586266875, 0
0.6599200625, 1
0.660186125, 0
0.6604565625, 1
0.660722625, 0
0.662016, 1
0.662282, 0
0.6635665, 1
0.6638325625, 0
0.6641119375, 1
0.6643779375, 0
0.6656625, 1
0.6659285, 0
0.666207875, 1
0.6664739375, 0
0.6677584375, 1
0.6680244375, 0
0.668303875, 1
0.668569875, 0
0.669854375, 1
0.670120375, 0
0.6703998125, 1
0.6706658125, 0
0.6709363125, 1
0.6712023125, 0
0.672507625, 1
0.672773625, 0
0.673044125, 1
0.6733101875, 0
0.6746035625, 1
0.674869625, 0
0.675140125, 1
0.675406125, 0
0.6766995, 1
0.6769655625, 0
0.67825, 1
0.6785160625, 0
0.6787954375, 1
0.6790614375, 0
0.6803459375, 1
0.680612, 0
0.680891375, 1
0.6811574375, 0
0.6824419375, 1
0.6827079375, 0
0.6829873125, 1
0.683253375, 0
0.684537875, 1
0.684803875, 0
0.6850833125, 1
0.6853493125, 0
0.6856198125, 1
0.6858858125, 0
0.68717925, 1
0.68744525, 0
0.68771575, 1
0.6879818125, 0
0.6892870625, 1
0.689553125, 0
0.690837625, 1
0.691103625, 0
0.6913830625, 1
0.6916490625, 0
0.6919195625, 1
0.692185625, 0
0.693479, 1
0.6937450625, 0
0.6950295625, 1
0.6952955625, 0
0.6955749375, 1
0.695841, 0
0.6961114375, 1
0.6963775, 0
0.697670875, 1
0.6979369375, 0
0.698207375, 1
0.6984734375, 0
0.6997668125, 1
0.700032875, 0
0.700303375, 1
0.700569375, 0
0.70186275, 1
0.7021288125, 0
0.70239925, 1
0.7026653125, 0
0.7039586875, 1
0.70422475, 0
0.7044951875, 1
0.70476125, 0
0.70604775, 1
0.7063108125, 0
0.7165328125, 1
0.716796875, 0
0.7194639375, 1
0.7197299375, 0
0.7200004375, 1
0.7202665, 0
0.721559875, 1
0.721825875, 0
0.722096375, 1
0.722362375, 0
0.7236558125, 1
0.7239218125, 0
0.7252063125, 1
0.725472375, 0
0.72575175, 1
0.7260178125, 0
0.72628825, 1
0.7265543125, 0
0.72784775, 1
0.7281138125, 0
0.7293983125, 1
0.729664375, 0
0.72994375, 1
0.7302098125, 0
0.7304803125, 1
0.7307463125, 0
0.73203975, 1
0.7323058125, 0
0.7335903125, 1
0.733856375, 0
0.73413575, 1
0.7344018125, 0
0.7356863125, 1
0.735952375, 0
0.7362436875, 1
0.7365096875, 0
0.7367801875, 1
0.73704625, 0
0.7383396875, 1
0.7386056875, 0
0.7388761875, 1
0.73914225, 0
0.7404356875, 1
0.74070175, 0
0.74097225, 1
0.7412383125, 0
0.74253175, 1
0.7427978125, 0
0.7440823125, 1
0.744348375, 0
0.7446278125, 1
0.744893875, 0
0.7461784375, 1
0.7464445, 0
0.746723875, 1
0.7469899375, 0
0.7482745, 1
0.7485405625, 0
0.7488199375, 1
0.749086, 0
0.7503705625, 1
0.750636625, 0
0.750916, 1
0.751182125, 0
0.7514525625, 1
0.751718625, 0
0.753024, 1
0.7532900625, 0
0.7535605625, 1
0.753826625, 0
0.7551200625, 1
0.7553861875, 0
0.755656625, 1
0.75592275, 0
0.7572161875, 1
0.7574821875, 0
0.75876675, 1
0.7590328125, 0
0.7593121875, 1
0.75957825, 0
0.76086275, 1
0.7611288125, 0
0.76140825, 1
0.7616743125, 0
0.7629588125, 1
0.763224875, 0
0.76350425, 1
0.7637703125, 0
0.765054875, 1
0.7653209375, 0
0.7656003125, 1
0.765866375, 0
0.766136875, 1
0.7664029375, 0
0.767696375, 1
0.7679624375, 0
0.768232875, 1
0.7684989375, 0
0.76980425, 1
0.77007025, 0
0.7713548125, 1
0.7716208125, 0
0.7719001875, 1
0.77216625, 0
0.77243675, 1
0.77270275, 0
0.7739961875, 1
0.77426225, 0
0.77554675, 1
0.77581275, 0
0.7760921875, 1
0.77635825, 0
0.7766286875, 1
0.77689475, 0
0.7781881875, 1
0.77845425, 0
0.7787246875, 1
0.77899075, 0
0.7802841875, 1
0.7805501875, 0
0.7808206875, 1
0.78108675, 0
0.7823801875, 1
0.7826461875, 0
0.7829166875, 1
0.78318275, 0
0.784476125, 1
0.7847421875, 0
0.7850126875, 1
0.7852786875, 0
0.78656525, 1
0.7868283125, 0
0.7970506875, 1
0.7973148125, 0
0.799982, 1
0.8002480625, 0
0.8005185625, 1
0.800784625, 0
0.802078125, 1
0.8023441875, 0
0.8026146875, 1
0.80288075, 0
0.80417425, 1
0.8044403125, 0
0.805724875, 1
0.8059909375, 0
0.8062703125, 1
0.8065364375, 0
0.806806875, 1
0.807073, 0
0.8083664375, 1
0.8086325, 0
0.8099170625, 1
0.8101830625, 0
0.8104625, 1
0.8107285, 0
0.810999, 1
0.8112650625, 0
0.8125585625, 1
0.8128245625, 0
0.814109125, 1
0.8143751875, 0
0.814654625, 1
0.814920625, 0
0.8162051875, 1
0.81647125, 0
0.8167625625, 1
0.817028625, 0
0.817299125, 1
0.817565125, 0
0.818858625, 1
0.8191246875, 0
0.819395125, 1
0.8196611875, 0
0.8209546875, 1
0.8212206875, 0
0.8214911875, 1
0.82175725, 0
0.8230506875, 1
0.82331675, 0
0.82460125, 1
0.8248673125, 0
0.8251466875, 1
0.82541275, 0
0.82669725, 1
0.8269633125, 0
0.8272426875, 1
0.82750875, 0
0.82879325, 1
0.8290593125, 0
0.8293386875, 1
0.82960475, 0
0.83088925, 1
0.83115525, 0
0.8314346875, 1
0.8317006875, 0
0.8319711875, 1
0.8322371875, 0
0.8335425625, 1
0.8338085625, 0
0.8340790625, 1
0.8343450625, 0
0.8356385625, 1
0.8359045625, 0
0.8361750625, 1
0.8364410625, 0
0.8377345, 1
0.8380005, 0
0.8392850625, 1
0.839551125, 0
0.8398305, 1
0.8400965, 0
0.8413810625, 1
0.841647125, 0
0.8419265, 1
0.8421925, 0
0.8434770625, 1
0.8437430625, 0
0.8440225, 1
0.8442885, 0
0.8455730625, 1
0.8458390625, 0
0.8461184375, 1
0.8463844375, 0
0.8466549375, 1
0.8469209375, 0
0.8482144375, 1
0.8484804375, 0
0.8487509375, 1
0.8490169375, 0
0.8503223125, 1
0.8505883125, 0
0.851872875, 1
0.852138875, 0
0.8524183125, 1
0.8526843125, 0
0.8529548125, 1
0.853220875, 0
0.8545143125, 1
0.854780375, 0
0.856064875, 1
0.8563309375, 0
0.8566103125, 1
0.856876375, 0
0.857146875, 1
0.857412875, 0
0.8587063125, 1
0.858972375, 0
0.859242875, 1
0.859508875, 0
0.8608023125, 1
0.8610683125, 0
0.8613388125, 1
0.861604875, 0
0.8628983125, 1
0.8631643125, 0
0.8634348125, 1
0.8637008125, 0
0.86499425, 1
0.8652603125, 0
0.86553075, 1
0.86579675, 0
0.8670833125, 1
0.8673463125, 0
0.8775684375, 1
0.8778325, 0
0.880499625, 1
0.880765625, 0
0.881036125, 1
0.881302125, 0
0.8825955625, 1
0.882861625, 0
0.883132125, 1
0.883398125, 0
0.8846915625, 1
0.884957625, 0
0.8862421875, 1
0.8865081875, 0
0.8867875625, 1
0.887053625, 0
0.8873240625, 1
0.887590125, 0
0.8888835625, 1
0.8891495625, 0
0.890434125, 1
0.890700125, 0
0.8909795625, 1
0.8912455625, 0
0.8915160625, 1
0.8917820625, 0
0.8930755, 1
0.8933415625, 0
0.8946260625, 1
0.894892125, 0
0.8951715, 1
0.8954375625, 0
0.8967220625, 1
0.896988125, 0
0.897279375, 1
0.8975454375, 0
0.8978159375, 1
0.8980819375, 0
0.8993754375, 1
0.8996414375, 0
0.8999119375, 1
0.900178, 0
0.9014714375, 1
0.9017374375, 0
0.9020079375, 1
0.902274, 0
0.9035674375, 1
0.9038335, 0
0.9051180625, 1
0.9053840625, 0
0.9056635, 1
0.9059295625, 0
0.9072140625, 1
0.907480125, 0
0.9077595625, 1
0.9080255625, 0
0.909310125, 1
0.9095761875, 0
0.9098555625, 1
0.910121625, 0
0.911406125, 1
0.9116721875, 0
0.911951625, 1
0.9122176875, 0
0.912488125, 1
0.9127541875, 0
0.9140595, 1
0.9143255625, 0
0.9145960625, 1
0.914862125, 0
0.9161555625, 1
0.916421625, 0
0.916692125, 1
0.916958125, 0
0.918251625, 1
0.918517625, 0
0.9198021875, 1
0.92006825, 0
0.920347625, 1
0.9206136875, 0
0.92189825, 1
0.92216425, 0
0.9224436875, 1
0.9227096875, 0
0.92399425, 1
0.9242603125, 0
0.9245396875, 1
0.92480575, 0
0.92609025, 1
0.9263563125, 0
0.9266356875, 1
0.92690175, 0
0.92717225, 1
0.92743825, 0
0.9287316875, 1
0.92899775, 0
0.9292681875, 1
0.92953425, 0
0.9308395625, 1
0.9311055625, 0
0.932390125, 1
0.932656125, 0
0.9329355625, 1
0.9332015625, 0
0.9334720625, 1
0.933738125, 0
0.9350315625, 1
0.9352975625, 0
0.936582125, 1
0.936848125, 0
0.9371275625, 1
0.9373935625, 0
0.9376640625, 1
0.9379300625, 0
0.9392235625, 1
0.9394895625, 0
0.9397600625, 1
0.940026125, 0
0.9413195625, 1
0.9415855625, 0
0.9418560625, 1
0.942122125, 0
0.9434155625, 1
0.9436815625, 0
0.9439520625, 1
0.9442180625, 0
0.9455115625, 1
0.9457775625, 0
0.9460480625, 1
0.9463140625, 0
0.9476005625, 1
0.947863625, 0
