Time[s], SCIO
1.5629163125, 1
1.5631823125, 0
1.56345275, 1
1.56371875, 0
1.565011875, 1
1.5652779375, 0
1.5655483125, 1
1.565814375, 0
1.567119375, 1
1.567385375, 0
1.568669625, 1
1.568935625, 0
1.569215, 1
1.569481, 0
1.5697514375, 1
1.5700174375, 0
1.5713105625, 1
1.5715765625, 0
1.571847, 1
1.572113, 0
1.5734061875, 1
1.5736721875, 0
1.5749564375, 1
1.5752224375, 0
1.57550175, 1
1.57576775, 0
1.5760381875, 1
1.5763041875, 0
1.5775973125, 1
1.5778633125, 0
1.57813375, 1
1.57839975, 0
1.5796929375, 1
1.5799589375, 0
1.5802293125, 1
1.5804953125, 0
1.5817884375, 1
1.5820544375, 0
1.582324875, 1
1.582590875, 0
1.583877125, 1
1.584140125, 0
1.594359875, 1
1.594623875, 0
1.597290375, 1
1.597556375, 0
1.5978268125, 1
1.5980928125, 0
1.5993859375, 1
1.5996519375, 0
1.5999223125, 1
1.6001883125, 0
1.6014814375, 1
1.6017474375, 0
1.603031625, 1
1.603297625, 0
1.6035769375, 1
1.6038429375, 0
1.604113375, 1
1.604379375, 0
1.6056725, 1
1.6059385, 0
1.6072226875, 1
1.6074886875, 0
1.6077680625, 1
1.6080340625, 0
1.6083044375, 1
1.6085704375, 0
1.6098635625, 1
1.6101295625, 0
1.61141375, 1
1.61167975, 0
1.6119590625, 1
1.6122250625, 0
1.61350925, 1
1.61377525, 0
1.6140665, 1
1.6143325, 0
1.614602875, 1
1.614868875, 0
1.6161620625, 1
1.616428, 0
1.6166984375, 1
1.6169644375, 0
1.6182575625, 1
1.6185235625, 0
1.618794, 1
1.61906, 0
1.6203531875, 1
1.6206191875, 0
1.621903375, 1
1.622169375, 0
1.62244875, 1
1.62271475, 0
1.6239989375, 1
1.6242649375, 0
1.6245443125, 1
1.62481025, 0
1.6260945, 1
1.6263605, 0
1.626639875, 1
1.626905875, 0
1.6281900625, 1
1.6284560625, 0
1.6287354375, 1
1.6290014375, 0
1.629271875, 1
1.629537875, 0
1.630842875, 1
1.631108875, 0
1.6313793125, 1
1.6316453125, 0
1.6329384375, 1
1.6332044375, 0
1.633474875, 1
1.633740875, 0
1.635034, 1
1.6353, 0
1.63658425, 1
1.6368501875, 0
1.6371295625, 1
1.6373955625, 0
1.63867975, 1
1.63894575, 0
1.639225125, 1
1.639491125, 0
1.6407753125, 1
1.6410413125, 0
1.6413206875, 1
1.6415866875, 0
1.642870875, 1
1.643136875, 0
1.64341625, 1
1.64368225, 0
1.643952625, 1
1.644218625, 0
1.64551175, 1
1.64577775, 0
1.6460481875, 1
1.6463141875, 0
1.64761925, 1
1.64788525, 0
1.6491695, 1
1.6494354375, 0
1.6497148125, 1
1.6499808125, 0
1.65025125, 1
1.65051725, 0
1.651810375, 1
1.652076375, 0
1.65234675, 1
1.65261275, 0
1.6539059375, 1
1.654171875, 0
1.655456125, 1
1.655722125, 0
1.6560015, 1
1.6562674375, 0
1.656537875, 1
1.656803875, 0
1.658097, 1
1.658363, 0
1.6586334375, 1
1.6588994375, 0
1.660192625, 1
1.660458625, 0
1.660729, 1
1.660995, 0
1.662288125, 1
1.662554125, 0
1.6628245625, 1
1.6630905625, 0
1.66437675, 1
1.66463975, 0
1.6748594375, 1
1.6751235, 0
1.6777899375, 1
1.6780559375, 0
1.6783263125, 1
1.6785923125, 0
1.6798855, 1
1.6801514375, 0
1.680421875, 1
1.680687875, 0
1.681981, 1
1.682247, 0
1.68353125, 1
1.68379725, 0
1.6840765625, 1
1.6843425625, 0
1.684613, 1
1.684879, 0
1.686172125, 1
1.686438125, 0
1.687722375, 1
1.6879883125, 0
1.6882676875, 1
1.6885336875, 0
1.688804125, 1
1.6890700625, 0
1.6903631875, 1
1.6906291875, 0
1.6919134375, 1
1.6921794375, 0
1.69245875, 1
1.69272475, 0
1.694009, 1
1.6942749375, 0
1.6945661875, 1
1.6948321875, 0
1.6951025625, 1
1.6953685625, 0
1.6966616875, 1
1.6969276875, 0
1.6971980625, 1
1.6974640625, 0
1.6987571875, 1
1.6990231875, 0
1.6992935625, 1
1.6995595625, 0
1.7008526875, 1
1.7011186875, 0
1.702402875, 1
1.702668875, 0
1.7029481875, 1
1.7032141875, 0
1.704498375, 1
1.704764375, 0
1.7050436875, 1
1.7053096875, 0
1.706593875, 1
1.706859875, 0
1.70713925, 1
1.7074051875, 0
1.7086894375, 1
1.708955375, 0
1.70923475, 1
1.70950075, 0
1.709771125, 1
1.710037125, 0
1.711342125, 1
1.711608125, 0
1.7118785, 1
1.7121445, 0
1.713437625, 1
1.713703625, 0
1.713974, 1
1.71424, 0
1.715533125, 1
1.715799125, 0
1.7170833125, 1
1.7173493125, 0
1.7176286875, 1
1.7178946875, 0
1.719178875, 1
1.719444875, 0
1.7197241875, 1
1.7199901875, 0
1.721274375, 1
1.721540375, 0
1.7218196875, 1
1.7220856875, 0
1.723369875, 1
1.723635875, 0
1.7239151875, 1
1.7241811875, 0
1.724451625, 1
1.724717625, 0
1.7260106875, 1
1.7262766875, 0
1.726547125, 1
1.726813125, 0
1.728118125, 1
1.728384125, 0
1.7296683125, 1
1.7299343125, 0
1.7302136875, 1
1.730479625, 0
1.7307500625, 1
1.7310160625, 0
1.7323091875, 1
1.7325751875, 0
1.732845625, 1
1.733111625, 0
1.73440475, 1
1.73467075, 0
1.735955, 1
1.7362209375, 0
1.7365003125, 1
1.7367663125, 0
1.73703675, 1
1.7373026875, 0
1.738595875, 1
1.738861875, 0
1.73913225, 1
1.73939825, 0
1.7406914375, 1
1.740957375, 0
1.7412278125, 1
1.7414938125, 0
1.7427869375, 1
1.7430529375, 0
1.743323375, 1
1.743589375, 0
1.7448755625, 1
1.745138625, 0
